ID,Year Birth,Education,Relationship Status,Kid in Home,Teen in Home,Date Customer,Recency,Amount of Wines,Amount of Fruits,Amount of Meat Products,Amount of Fish Products,Amount of Sweet Products,Amount of Gold Products,Num of Deals Purchases,Num of Web Purchases,Num of Catalog Purchases,Num of Store Purchases,Num of Web Visits Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total Num of Purchases,Total Amount,Age,Age Group,Campaign Participation
2730,1955,Bachelor,Single,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,17,1231,70,Lansia (>65),No
2795,1958,Master,Single,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,13,67,Lansia (>65),No
9260,1945,PhD,In Relationship,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,25,1706,80,Lansia (>65),No
8182,1984,Bachelor,In Relationship,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,7,121,41,Dewasa (36-50),No
10095,1975,PhD,Single,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,19,1293,50,Dewasa (36-50),No
8475,1973,PhD,In Relationship,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,22,1608,52,Paruh Baya (51-65),No
4370,1966,Bachelor,In Relationship,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,6,88,59,Paruh Baya (51-65),No
10573,1953,Bachelor,Single,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,17,421,72,Lansia (>65),Yes
3712,1959,Bachelor,Single,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,11,259,66,Lansia (>65),Yes
6637,1988,Bachelor,Single,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,14,1117,37,Dewasa (36-50),No
3152,1957,Bachelor,In Relationship,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,6,89,68,Lansia (>65),No
5610,1965,Bachelor,In Relationship,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,4,36,60,Paruh Baya (51-65),No
6460,1982,Bachelor,In Relationship,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,5,57,43,Dewasa (36-50),No
1349,1970,Bachelor,In Relationship,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,7,148,55,Paruh Baya (51-65),No
1880,1959,PhD,In Relationship,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,6,93,66,Lansia (>65),No
641,1967,Bachelor,Single,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,6,119,58,Paruh Baya (51-65),Yes
8717,1975,PhD,In Relationship,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,27,1835,50,Dewasa (36-50),No
10314,1948,PhD,In Relationship,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,24,1318,77,Lansia (>65),Yes
10854,1970,PhD,In Relationship,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,5,45,55,Paruh Baya (51-65),No
10492,1959,Bachelor,In Relationship,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,3,10,66,Lansia (>65),No
6935,1951,Below Bachelor's Degree,In Relationship,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,24,978,74,Lansia (>65),Yes
7698,1976,PhD,In Relationship,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,9,191,49,Dewasa (36-50),No
3559,1988,Below Bachelor's Degree,In Relationship,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,6,57,37,Dewasa (36-50),No
10562,1946,Master,In Relationship,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,23,1033,79,Lansia (>65),No
10796,1984,Master,In Relationship,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,5,66,41,Dewasa (36-50),No
2563,1961,Below Bachelor's Degree,In Relationship,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,5,43,64,Paruh Baya (51-65),No
3518,1983,Bachelor,In Relationship,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,4,50,42,Dewasa (36-50),No
5823,1970,PhD,Single,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,5,39,55,Paruh Baya (51-65),No
3934,1966,Bachelor,In Relationship,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,16,608,59,Paruh Baya (51-65),No
6982,1976,Bachelor,In Relationship,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,23,1581,49,Dewasa (36-50),No
6431,1964,PhD,In Relationship,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,5,68,61,Paruh Baya (51-65),No
9733,1978,Below Bachelor's Degree,In Relationship,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,4,80,47,Dewasa (36-50),Yes
5602,1989,PhD,In Relationship,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,27,1282,36,Dewasa (36-50),No
1324,1988,Bachelor,In Relationship,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,6,91,37,Dewasa (36-50),No
326,1973,Bachelor,In Relationship,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,12,315,52,Paruh Baya (51-65),No
7224,1977,Bachelor,In Relationship,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,4,31,48,Dewasa (36-50),No
6999,1980,Master,In Relationship,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,22,834,45,Dewasa (36-50),No
9938,1954,Bachelor,In Relationship,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,16,1600,71,Lansia (>65),Yes
6422,1954,Bachelor,In Relationship,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,16,1270,71,Lansia (>65),No
3182,1973,PhD,Single,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,9,263,52,Paruh Baya (51-65),Yes
7300,1952,Bachelor,Single,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,16,535,73,Lansia (>65),Yes
10424,1968,Bachelor,Single,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,17,1295,57,Paruh Baya (51-65),No
8727,1978,Bachelor,Single,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,26,1150,47,Dewasa (36-50),No
2798,1977,PhD,In Relationship,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,26,1240,48,Dewasa (36-50),Yes
1030,1965,PhD,Single,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,4,38,60,Paruh Baya (51-65),No
624,1984,Master,Single,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,3,35,41,Dewasa (36-50),Yes
5176,1988,Bachelor,In Relationship,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,4,53,37,Dewasa (36-50),Yes
5552,1963,Master,Single,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,11,293,62,Paruh Baya (51-65),No
868,1966,Bachelor,In Relationship,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,5,65,59,Paruh Baya (51-65),No
380,1954,Bachelor,Single,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,24,1804,71,Lansia (>65),Yes
2677,1956,Bachelor,In Relationship,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,10,241,69,Lansia (>65),No
6521,1954,Bachelor,In Relationship,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,19,1101,71,Lansia (>65),No
6927,1968,PhD,In Relationship,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,11,264,57,Paruh Baya (51-65),No
2877,1974,Master,In Relationship,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,16,541,51,Paruh Baya (51-65),No
0,1985,Bachelor,In Relationship,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,16,1198,40,Dewasa (36-50),No
1584,1977,Bachelor,In Relationship,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,14,482,48,Dewasa (36-50),No
7264,1978,Below Bachelor's Degree,Single,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,17,47,Dewasa (36-50),No
6274,1948,Master,In Relationship,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,24,1615,77,Lansia (>65),Yes
1377,1954,Master,Single,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,10,285,71,Lansia (>65),No
454,1980,Bachelor,In Relationship,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,26,1135,45,Dewasa (36-50),No
1755,1988,Below Bachelor's Degree,In Relationship,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,6,114,37,Dewasa (36-50),No
2075,1969,Bachelor,In Relationship,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,15,1047,56,Paruh Baya (51-65),No
4785,1970,PhD,In Relationship,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,20,714,55,Paruh Baya (51-65),No
9076,1980,PhD,In Relationship,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,9,185,45,Dewasa (36-50),No
7079,1962,Bachelor,Single,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,27,1245,63,Paruh Baya (51-65),No
4653,1978,Bachelor,In Relationship,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,8,189,47,Dewasa (36-50),No
7375,1976,Bachelor,In Relationship,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,14,576,49,Dewasa (36-50),No
709,1952,Bachelor,Single,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,15,1103,73,Lansia (>65),No
460,1972,PhD,In Relationship,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,16,1753,53,Paruh Baya (51-65),No
3726,1986,PhD,In Relationship,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,3,17,39,Dewasa (36-50),No
6798,1966,Bachelor,Single,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,14,433,59,Paruh Baya (51-65),Yes
5341,1962,Below Bachelor's Degree,Single,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,13,1588,63,Paruh Baya (51-65),Yes
1606,1971,Bachelor,In Relationship,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,3,22,54,Paruh Baya (51-65),No
9617,1951,Bachelor,Single,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,4,19,74,Lansia (>65),No
3233,1965,PhD,In Relationship,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,26,1117,60,Paruh Baya (51-65),No
89,1975,Below Bachelor's Degree,In Relationship,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,6,69,50,Dewasa (36-50),No
2936,1982,Master,In Relationship,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4,23,43,Dewasa (36-50),No
9449,1958,PhD,Single,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,18,605,67,Lansia (>65),No
7297,1973,Bachelor,Single,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,7,57,52,Paruh Baya (51-65),No
313,1968,Bachelor,Single,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,21,2088,57,Paruh Baya (51-65),Yes
9940,1958,Bachelor,In Relationship,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,14,1009,67,Lansia (>65),No
10735,1971,Bachelor,Single,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,4,26,54,Paruh Baya (51-65),No
9529,1990,Bachelor,In Relationship,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,21,1627,35,Dewasa Muda (26-35),Yes
6439,1958,Bachelor,In Relationship,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,24,1102,67,Lansia (>65),No
7411,1964,PhD,In Relationship,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,4,17,61,Paruh Baya (51-65),No
2176,1972,Bachelor,In Relationship,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,14,1690,53,Paruh Baya (51-65),Yes
9265,1953,Bachelor,In Relationship,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,19,1390,72,Lansia (>65),No
8867,1988,PhD,In Relationship,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,19,2126,37,Dewasa (36-50),No
8932,1969,Master,In Relationship,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,21,1531,56,Paruh Baya (51-65),No
10236,1975,Master,Single,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,5,64,50,Dewasa (36-50),No
6340,1985,Bachelor,Single,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,4,26,40,Dewasa (36-50),No
10089,1974,Bachelor,Single,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,28,1112,51,Paruh Baya (51-65),Yes
2227,1958,Below Bachelor's Degree,In Relationship,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,9,210,67,Lansia (>65),No
10992,1967,Bachelor,In Relationship,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,21,1148,58,Paruh Baya (51-65),No
5304,1974,PhD,Single,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,4,33,51,Paruh Baya (51-65),No
309,1961,PhD,In Relationship,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,16,1101,64,Paruh Baya (51-65),Yes
3406,1964,Bachelor,Single,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,12,322,61,Paruh Baya (51-65),No
2661,1964,Bachelor,Single,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,6,44,61,Paruh Baya (51-65),No
3153,1957,PhD,Single,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,17,68,Lansia (>65),No
10264,1979,Bachelor,Single,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,4,31,46,Dewasa (36-50),Yes
1184,1968,PhD,Single,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,22,845,57,Paruh Baya (51-65),No
4200,1970,Master,In Relationship,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,11,275,55,Paruh Baya (51-65),No
9396,1978,PhD,In Relationship,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,25,47,Dewasa (36-50),No
2387,1952,Master,In Relationship,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,11,275,73,Lansia (>65),Yes
6690,1966,Master,In Relationship,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,7,90,59,Paruh Baya (51-65),No
1225,1963,Bachelor,In Relationship,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,18,1495,62,Paruh Baya (51-65),Yes
9703,1970,PhD,In Relationship,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,7,184,55,Paruh Baya (51-65),Yes
291,1970,Bachelor,In Relationship,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,12,981,55,Paruh Baya (51-65),No
4557,1970,Bachelor,In Relationship,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,6,67,55,Paruh Baya (51-65),No
2379,1953,Bachelor,Single,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,12,1635,72,Lansia (>65),Yes
5726,1983,Master,Single,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,7,60,42,Dewasa (36-50),No
3066,1975,PhD,In Relationship,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,10,231,50,Dewasa (36-50),No
6336,1960,Bachelor,In Relationship,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,6,48,65,Paruh Baya (51-65),No
10967,1963,Bachelor,Single,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,6,99,62,Paruh Baya (51-65),No
2304,1963,PhD,In Relationship,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,21,770,62,Paruh Baya (51-65),No
3445,1956,Bachelor,Single,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,21,957,69,Lansia (>65),Yes
7828,1981,Master,In Relationship,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,11,818,44,Dewasa (36-50),No
3762,1986,PhD,Single,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,16,925,39,Dewasa (36-50),Yes
4391,1968,Master,Single,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,21,908,57,Paruh Baya (51-65),No
4669,1981,Below Bachelor's Degree,In Relationship,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,7,102,44,Dewasa (36-50),No
10144,1976,Bachelor,In Relationship,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,14,576,49,Dewasa (36-50),No
8652,1946,Bachelor,In Relationship,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,11,317,79,Lansia (>65),No
1672,1974,PhD,In Relationship,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,14,461,51,Paruh Baya (51-65),No
8962,1975,Master,In Relationship,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,5,37,50,Dewasa (36-50),No
9974,1974,Bachelor,In Relationship,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,6,70,51,Paruh Baya (51-65),No
10983,1952,Bachelor,In Relationship,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,22,930,73,Lansia (>65),No
8148,1956,Master,In Relationship,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,20,859,69,Lansia (>65),No
10102,1966,Bachelor,Single,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,21,1478,59,Paruh Baya (51-65),No
4697,1949,Master,Single,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,13,390,76,Lansia (>65),No
9262,1984,Below Bachelor's Degree,In Relationship,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,4,52,41,Dewasa (36-50),Yes
7254,1969,Bachelor,In Relationship,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,7,137,56,Paruh Baya (51-65),No
4543,1980,Bachelor,In Relationship,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,18,1919,45,Dewasa (36-50),Yes
4927,1971,Bachelor,In Relationship,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,6,68,54,Paruh Baya (51-65),No
10451,1965,Bachelor,In Relationship,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,3,25,60,Paruh Baya (51-65),No
2926,1952,Master,In Relationship,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,20,1374,73,Lansia (>65),Yes
2874,1988,Below Bachelor's Degree,Single,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,4,32,37,Dewasa (36-50),No
9738,1986,Master,In Relationship,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,6,100,39,Dewasa (36-50),No
7119,1982,Bachelor,Single,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,11,825,43,Dewasa (36-50),No
3924,1965,PhD,Single,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,23,916,60,Paruh Baya (51-65),Yes
5827,1958,Bachelor,Single,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,7,62,67,Lansia (>65),No
5596,1956,Below Bachelor's Degree,In Relationship,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,20,728,69,Lansia (>65),No
10812,1978,PhD,In Relationship,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,6,90,47,Dewasa (36-50),No
1717,1988,Bachelor,Single,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,10,273,37,Dewasa (36-50),No
9491,1984,Bachelor,In Relationship,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,7,66,41,Dewasa (36-50),No
9274,1961,Master,In Relationship,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,22,1213,64,Paruh Baya (51-65),Yes
6609,1966,Bachelor,Single,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,6,107,59,Paruh Baya (51-65),Yes
6963,1947,Bachelor,Single,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,17,1157,78,Lansia (>65),Yes
4440,1964,Master,In Relationship,0,1,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,17,546,61,Paruh Baya (51-65),Yes
1379,1992,Master,In Relationship,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,10,241,33,Dewasa Muda (26-35),No
10032,1976,Bachelor,Single,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,7,53,49,Dewasa (36-50),No
2826,1967,Bachelor,In Relationship,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,5,37,58,Paruh Baya (51-65),No
2437,1989,Bachelor,In Relationship,0,0,2013-06-03,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,23,1611,36,Dewasa (36-50),Yes
6320,1976,Master,Single,0,0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,22,1508,49,Dewasa (36-50),No
3050,1966,Bachelor,In Relationship,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,10,235,59,Paruh Baya (51-65),No
231,1956,Master,In Relationship,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,5,32,69,Lansia (>65),No
2392,1972,Bachelor,In Relationship,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,6,102,53,Paruh Baya (51-65),No
9478,1985,Bachelor,Single,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,13,401,40,Dewasa (36-50),No
113,1951,Bachelor,In Relationship,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,4,28,74,Lansia (>65),No
2863,1970,Bachelor,Single,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,15,1052,55,Paruh Baya (51-65),Yes
1802,1971,Bachelor,In Relationship,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,18,680,54,Paruh Baya (51-65),No
520,1974,Bachelor,In Relationship,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,3,30,51,Paruh Baya (51-65),No
8275,1965,PhD,Single,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,20,60,Paruh Baya (51-65),No
